"","Country","date","total_cases","new_cases","total_cases_per_million","new_cases_per_million","total_deaths","new_deaths","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","population_size","hospital_beds_per_100k","Obesity_rate","Median_Age","gdp_estimate_ppp","age_adjusted_risk","area","Density_km","Inequality_spatial_transformed","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","M1_Wildcard","StringencyIndex","LegacyStringencyIndex","days_since_outbreak","days_since_deaths_crossed_0.1_per_million","days_since_10_deaths","gov_response_at_0.1_deaths_per_million","deaths_5_day_averages","infections_5_day_averages","peak_deaths_already_occurred_indicator","peak_cases_already_occurred_indicator"
"25","Afghanistan",2020-03-30,114,8,2.928,0.206,4,1,0.103,0.026,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,0,NA,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,61.25,73.1,34,0,-9,61.25,0.0156,0.37,1,0
"26","Afghanistan",2020-03-31,141,27,3.622,0.694,4,0,0.103,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,0,NA,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,61.25,73.1,35,1,-8,61.25,0.0156,0.3392,1,0
"27","Afghanistan",2020-04-01,166,25,4.264,0.642,4,0,0.103,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,0,NA,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,61.25,73.1,36,2,-7,61.25,0.0156,0.4676,1,0
"28","Afghanistan",2020-04-02,192,26,4.932,0.668,4,0,0.103,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,0,NA,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,61.25,73.1,37,3,-6,61.25,0.0104,0.519,1,0
"29","Afghanistan",2020-04-03,235,43,6.037,1.105,4,0,0.103,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,0,NA,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,61.25,73.1,38,4,-5,61.25,0.0052,0.663,1,0
"30","Afghanistan",2020-04-04,235,0,6.037,0,4,0,0.103,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,0,NA,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,61.25,73.1,39,5,-4,61.25,0,0.6218,1,0
"31","Afghanistan",2020-04-05,270,35,6.936,0.899,5,1,0.128,0.026,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,72.36,73.1,40,6,-3,61.25,0.0052,0.6628,1,0
"32","Afghanistan",2020-04-06,299,29,7.681,0.745,7,2,0.18,0.051,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,72.36,73.1,41,7,-2,61.25,0.0154,0.6834,1,0
"33","Afghanistan",2020-04-07,337,38,8.657,0.976,7,0,0.18,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,72.36,73.1,42,8,-1,61.25,0.0154,0.745,1,0
"34","Afghanistan",2020-04-08,367,30,9.428,0.771,11,4,0.283,0.103,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,72.36,73.1,43,9,0,61.25,0.036,0.6782,1,0
"35","Afghanistan",2020-04-09,423,56,10.866,1.439,14,3,0.36,0.077,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,72.36,73.1,44,10,1,61.25,0.0514,0.966,1,0
"36","Afghanistan",2020-04-10,484,61,12.433,1.567,15,1,0.385,0.026,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,1,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,72.36,73.1,45,11,2,61.25,0.0514,1.0996,1,0
"37","Afghanistan",2020-04-11,521,37,13.384,0.95,15,0,0.385,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,1,0,1,0,NA,0,127711935,0,2,1,1,1,54577750,0,NA,72.36,73.1,46,12,3,61.25,0.0412,1.1406,1,0
"38","Afghanistan",2020-04-12,555,34,14.257,0.873,18,3,0.462,0.077,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,76.33,75.48,47,13,4,61.25,0.0566,1.12,1,0
"39","Afghanistan",2020-04-13,607,52,15.593,1.336,18,0,0.462,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,76.33,75.48,48,14,5,61.25,0.036,1.233,1,0
"40","Afghanistan",2020-04-14,665,58,17.083,1.49,21,3,0.539,0.077,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,0,0,2,1,1,1,0,0,NA,76.33,75.48,49,15,6,61.25,0.036,1.2432,1,0
"41","Afghanistan",2020-04-15,714,49,18.341,1.259,23,2,0.591,0.051,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,50,16,7,61.25,0.041,1.1816,1,0
"42","Afghanistan",2020-04-16,784,70,20.14,1.798,25,2,0.642,0.051,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,51,17,8,61.25,0.0512,1.3512,1,0
"43","Afghanistan",2020-04-17,794,10,20.396,0.257,29,4,0.745,0.103,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,52,18,9,61.25,0.0564,1.228,1,0
"44","Afghanistan",2020-04-18,845,51,21.707,1.31,30,1,0.771,0.026,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,53,19,10,61.25,0.0616,1.2228,1,0
"45","Afghanistan",2020-04-19,908,63,23.325,1.618,30,0,0.771,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,54,20,11,61.25,0.0462,1.2484,1,0
"46","Afghanistan",2020-04-20,996,88,25.585,2.261,33,3,0.848,0.077,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,55,21,12,61.25,0.0514,1.4488,1,0
"47","Afghanistan",2020-04-21,1031,35,26.485,0.899,35,2,0.899,0.051,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,56,22,13,61.25,0.0514,1.269,1,0
"48","Afghanistan",2020-04-22,1092,61,28.052,1.567,36,1,0.925,0.026,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,57,23,14,61.25,0.036,1.531,1,0
"49","Afghanistan",2020-04-23,1176,84,30.209,2.158,40,4,1.028,0.103,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,58,24,15,61.25,0.0514,1.7006,1,0
"50","Afghanistan",2020-04-24,1281,105,32.907,2.697,42,2,1.079,0.051,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,59,25,16,61.25,0.0616,1.9164,1,0
"51","Afghanistan",2020-04-25,1351,70,34.705,1.798,43,1,1.105,0.026,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,60,26,17,61.25,0.0514,1.8238,1,0
"52","Afghanistan",2020-04-26,1463,112,37.582,2.877,47,4,1.207,0.103,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,61,27,18,61.25,0.0618,2.2194,1,0
"53","Afghanistan",2020-04-27,1531,68,39.329,1.747,57,10,1.464,0.257,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,62,28,19,61.25,0.108,2.2554,1,0
"54","Afghanistan",2020-04-28,1703,172,43.747,4.418,57,0,1.464,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,63,29,20,61.25,0.0874,2.7074,1,0
"55","Afghanistan",2020-04-29,1827,124,46.932,3.185,60,3,1.541,0.077,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,64,30,21,61.25,0.0926,2.805,1,0
"56","Afghanistan",2020-04-30,1949,122,50.066,3.134,60,0,1.541,0,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,1,0,NA,0,NA,0,2,1,1,1,0,0,NA,76.33,75.48,65,31,22,61.25,0.0874,3.0722,1,0
"57","Afghanistan",2020-05-01,2171,222,55.769,5.703,64,4,1.644,0.103,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,2,1,4,1,2,0,2,0,2,0,NA,0,NA,0,NA,0,2,1,NA,NA,NA,NA,NA,73.56,72.62,66,32,23,61.25,0.0874,3.6374,1,0
"58","Afghanistan",2020-05-02,2335,164,59.982,4.213,68,4,1.747,0.103,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,NA,NA,NA,NA,2,0,NA,NA,2,0,NA,0,NA,0,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA,67,33,24,61.25,0.0566,4.1306,1,0
"59","Afghanistan",2020-05-03,2469,134,63.424,3.442,72,4,1.85,0.103,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,NA,NA,NA,NA,2,0,NA,NA,2,0,NA,0,NA,0,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA,68,34,25,61.25,0.0772,3.9354,1,0
"60","Afghanistan",2020-05-04,2704,235,69.461,6.037,85,13,2.183,0.334,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,NA,NA,NA,NA,2,0,NA,NA,2,0,NA,0,NA,0,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA,69,35,26,61.25,0.1286,4.5058,1,0
"61","Afghanistan",2020-05-05,2894,190,74.342,4.881,90,5,2.312,0.128,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,NA,NA,NA,NA,2,0,NA,NA,2,0,NA,0,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA,70,36,27,61.25,0.1542,4.8552,1,0
"62","Afghanistan",2020-05-06,3224,330,82.819,8.477,95,5,2.44,0.128,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,NA,NA,NA,NA,2,0,NA,NA,2,0,NA,0,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA,71,37,28,61.25,0.1592,5.41,1,0
"63","Afghanistan",2020-05-07,3392,168,87.134,4.316,104,9,2.672,0.231,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,NA,NA,NA,NA,2,0,NA,NA,2,0,NA,0,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,73.56,72.62,72,38,29,61.25,0.1848,5.4306,1,0
"64","Afghanistan",2020-05-08,3563,171,91.527,4.393,106,2,2.723,0.051,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,NA,NA,NA,NA,2,0,NA,NA,2,0,NA,0,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,73.56,72.62,73,39,30,61.25,0.1744,5.6208,1,0
"65","Afghanistan",2020-05-09,3778,215,97.05,5.523,109,3,2.8,0.077,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,3,1,3,0,NA,NA,NA,NA,2,0,NA,NA,2,0,NA,0,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,73.56,72.62,74,40,31,61.25,0.123,5.518,1,0
"66","Afghanistan",2020-05-10,4033,255,103.601,6.55,115,6,2.954,0.154,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.56,72.62,75,41,32,61.25,0.1282,5.8518,1,0
"67","Afghanistan",2020-05-11,4402,369,113.08,9.479,120,5,3.083,0.128,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.56,72.62,76,42,33,61.25,0.1282,6.0522,1,0
"68","Afghanistan",2020-05-12,4687,285,120.401,7.321,122,2,3.134,0.051,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.56,72.62,77,43,34,61.25,0.0922,6.6532,1,0
"69","Afghanistan",2020-05-13,4967,280,127.593,7.193,127,5,3.262,0.128,NA,NA,NA,NA,38928341,0.5,5.5,19.5,2181.532,8.97049684587071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.56,72.62,78,44,35,61.25,0.1076,7.2132,1,0
"70","Albania",2020-03-09,2,2,0.695,0.695,0,0,0,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,3,1,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,1,1,0,0,NA,36.64,35.71,0,-3,-20,53.31,0,0.695,1,1
"71","Albania",2020-03-10,6,4,2.085,1.39,0,0,0,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,3,1,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,NA,47.75,50,1,-2,-19,53.31,0,1.0425,1,1
"72","Albania",2020-03-11,10,4,3.475,1.39,0,0,0,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,3,1,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,NA,53.31,55.71,2,-1,-18,53.31,0,1.15833333333333,1,1
"73","Albania",2020-03-12,11,1,3.822,0.347,1,1,0.347,0.347,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,3,1,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,NA,53.31,55.71,3,0,-17,53.31,0.08675,0.9555,1,1
"74","Albania",2020-03-13,23,12,7.992,4.17,1,0,0.347,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,3,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,1,1,0,0,NA,80.82,79.52,4,1,-16,53.31,0.0694,1.5984,1,1
"75","Albania",2020-03-14,33,10,11.467,3.475,1,0,0.347,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,3,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,1,1,0,0,NA,80.82,79.52,5,2,-15,53.31,0.0694,2.1544,1,1
"76","Albania",2020-03-15,38,5,13.205,1.737,1,0,0.347,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,NA,84.39,85.24,6,3,-14,53.31,0.0694,2.2238,1,1
"77","Albania",2020-03-16,42,4,14.594,1.39,1,0,0.347,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,NA,84.39,85.24,7,4,-13,53.31,0.0694,2.2238,1,1
"78","Albania",2020-03-17,51,9,17.722,3.127,1,0,0.347,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,NA,84.39,85.24,8,5,-12,53.31,0,2.7798,1,1
"79","Albania",2020-03-18,55,4,19.112,1.39,1,0,0.347,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,0,NA,0,0,0,2,1,1,1,0,0,NA,84.39,85.24,9,6,-11,53.31,0,2.2238,1,1
"80","Albania",2020-03-19,59,4,20.502,1.39,2,1,0.695,0.347,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,2.5e+07,0,NA,84.39,85.24,10,7,-10,53.31,0.0694,1.8068,1,1
"81","Albania",2020-03-20,70,11,24.324,3.822,2,0,0.695,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,3.45e+08,0,2,1,1,1,2.5e+07,0,NA,84.39,85.24,11,8,-9,53.31,0.0694,2.2238,1,1
"82","Albania",2020-03-21,70,0,24.324,0,2,0,0.695,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,12,9,-8,53.31,0.0694,1.9458,1,1
"83","Albania",2020-03-22,76,6,26.409,2.085,2,0,0.695,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,13,10,-7,53.31,0.0694,1.7374,1,1
"84","Albania",2020-03-23,89,13,30.926,4.517,2,0,0.695,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,14,11,-6,53.31,0.0694,2.3628,1,1
"85","Albania",2020-03-24,100,11,34.749,3.822,4,2,1.39,0.695,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,15,12,-5,53.31,0.139,2.8492,1,1
"86","Albania",2020-03-25,123,23,42.741,7.992,5,1,1.737,0.347,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,16,13,-4,53.31,0.2084,3.6832,1,1
"87","Albania",2020-03-26,146,23,50.733,7.992,5,0,1.737,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,17,14,-3,53.31,0.2084,5.2816,1,1
"88","Albania",2020-03-27,174,28,60.463,9.73,6,1,2.085,0.347,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,18,15,-2,53.31,0.2778,6.8106,1,1
"89","Albania",2020-03-28,186,12,64.633,4.17,9,3,3.127,1.042,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,19,16,-1,53.31,0.4862,6.7412,1,1
"90","Albania",2020-03-29,197,11,68.455,3.822,10,1,3.475,0.347,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,20,17,0,53.31,0.4166,6.7412,1,1
"91","Albania",2020-03-30,212,15,73.667,5.212,10,0,3.475,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,21,18,1,53.31,0.3472,6.1852,1,1
"92","Albania",2020-03-31,223,11,77.49,3.822,12,2,4.17,0.695,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,22,19,2,53.31,0.4862,5.3512,1,1
"93","Albania",2020-04-01,243,20,84.44,6.95,15,3,5.212,1.042,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,23,20,3,53.31,0.6252,4.7952,1,1
"94","Albania",2020-04-02,259,16,89.999,5.56,15,0,5.212,0,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,24,21,4,53.31,0.4168,5.0732,1,1
"95","Albania",2020-04-03,277,18,96.254,6.255,16,1,5.56,0.347,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,25,22,5,53.31,0.4168,5.5598,1,1
"96","Albania",2020-04-04,304,27,105.636,9.382,17,1,5.907,0.347,NA,NA,NA,NA,2877800,2.89,21.7,34.3,14866.443,54.0683652168519,28631912250,102.5130877,3.72214094286438,3,1,2,0,2,1,2,1,2,0,2,1,2,1,4,1,0,1,0,0,2,1,1,1,0,0,NA,84.39,85.24,26,23,6,53.31,0.4862,6.3938,1,1
